,reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
47150,2026-01-17,01,0.0,wk inc flu hosp,2026-01-17,quantile,0.01,137.84606395239427
47151,2026-01-17,01,0.0,wk inc flu hosp,2026-01-17,quantile,0.025,161.26266831913318
47152,2026-01-17,01,0.0,wk inc flu hosp,2026-01-17,quantile,0.05,184.90861367688095
47153,2026-01-17,01,0.0,wk inc flu hosp,2026-01-17,quantile,0.1,206.10830636248073
47154,2026-01-17,01,0.0,wk inc flu hosp,2026-01-17,quantile,0.15,218.328793112435
47155,2026-01-17,01,0.0,wk inc flu hosp,2026-01-17,quantile,0.2,227.54511764044747
47156,2026-01-17,01,0.0,wk inc flu hosp,2026-01-17,quantile,0.25,235.89285000530515
47157,2026-01-17,01,0.0,wk inc flu hosp,2026-01-17,quantile,0.3,244.06820154237954
47158,2026-01-17,01,0.0,wk inc flu hosp,2026-01-17,quantile,0.35,271.95053457008885
47159,2026-01-17,01,0.0,wk inc flu hosp,2026-01-17,quantile,0.4,290.68234566234054
47160,2026-01-17,01,0.0,wk inc flu hosp,2026-01-17,quantile,0.45,304.84355412674904
47161,2026-01-17,01,0.0,wk inc flu hosp,2026-01-17,quantile,0.5,314.6306571604184
47162,2026-01-17,01,0.0,wk inc flu hosp,2026-01-17,quantile,0.55,320.5
47163,2026-01-17,01,0.0,wk inc flu hosp,2026-01-17,quantile,0.6,330.0
47164,2026-01-17,01,0.0,wk inc flu hosp,2026-01-17,quantile,0.65,334.5
47165,2026-01-17,01,0.0,wk inc flu hosp,2026-01-17,quantile,0.7,340.5
47166,2026-01-17,01,0.0,wk inc flu hosp,2026-01-17,quantile,0.75,346.5
47167,2026-01-17,01,0.0,wk inc flu hosp,2026-01-17,quantile,0.8,349.5
47168,2026-01-17,01,0.0,wk inc flu hosp,2026-01-17,quantile,0.85,357.0
47169,2026-01-17,01,0.0,wk inc flu hosp,2026-01-17,quantile,0.9,368.5
47170,2026-01-17,01,0.0,wk inc flu hosp,2026-01-17,quantile,0.95,407.0
47171,2026-01-17,01,0.0,wk inc flu hosp,2026-01-17,quantile,0.975,436.0
47172,2026-01-17,01,0.0,wk inc flu hosp,2026-01-17,quantile,0.99,457.0
47173,2026-01-17,01,1.0,wk inc flu hosp,2026-01-24,quantile,0.01,144.33765823425824
47174,2026-01-17,01,1.0,wk inc flu hosp,2026-01-24,quantile,0.025,167.1707671570585
47175,2026-01-17,01,1.0,wk inc flu hosp,2026-01-24,quantile,0.05,187.727124847294
47176,2026-01-17,01,1.0,wk inc flu hosp,2026-01-24,quantile,0.1,212.53700720625557
47177,2026-01-17,01,1.0,wk inc flu hosp,2026-01-24,quantile,0.15,230.66193129952114
47178,2026-01-17,01,1.0,wk inc flu hosp,2026-01-24,quantile,0.2,245.41251081375816
47179,2026-01-17,01,1.0,wk inc flu hosp,2026-01-24,quantile,0.25,258.4094341008053
47180,2026-01-17,01,1.0,wk inc flu hosp,2026-01-24,quantile,0.3,270.9516879826268
47181,2026-01-17,01,1.0,wk inc flu hosp,2026-01-24,quantile,0.35,282.2134972086244
47182,2026-01-17,01,1.0,wk inc flu hosp,2026-01-24,quantile,0.4,295.5
47183,2026-01-17,01,1.0,wk inc flu hosp,2026-01-24,quantile,0.45,307.5
47184,2026-01-17,01,1.0,wk inc flu hosp,2026-01-24,quantile,0.5,311.355275042298
47185,2026-01-17,01,1.0,wk inc flu hosp,2026-01-24,quantile,0.55,322.44690350138694
47186,2026-01-17,01,1.0,wk inc flu hosp,2026-01-24,quantile,0.6,330.1844192552192
47187,2026-01-17,01,1.0,wk inc flu hosp,2026-01-24,quantile,0.65,339.65720057585264
47188,2026-01-17,01,1.0,wk inc flu hosp,2026-01-24,quantile,0.7,349.98157128821833
47189,2026-01-17,01,1.0,wk inc flu hosp,2026-01-24,quantile,0.75,364.8238914080878
47190,2026-01-17,01,1.0,wk inc flu hosp,2026-01-24,quantile,0.8,375.4474574330907
47191,2026-01-17,01,1.0,wk inc flu hosp,2026-01-24,quantile,0.85,405.0
47192,2026-01-17,01,1.0,wk inc flu hosp,2026-01-24,quantile,0.9,425.5
47193,2026-01-17,01,1.0,wk inc flu hosp,2026-01-24,quantile,0.95,486.5
47194,2026-01-17,01,1.0,wk inc flu hosp,2026-01-24,quantile,0.975,529.5
47195,2026-01-17,01,1.0,wk inc flu hosp,2026-01-24,quantile,0.99,554.5
47196,2026-01-17,01,2.0,wk inc flu hosp,2026-01-31,quantile,0.01,129.066384770652
47197,2026-01-17,01,2.0,wk inc flu hosp,2026-01-31,quantile,0.025,155.96915762863495
47198,2026-01-17,01,2.0,wk inc flu hosp,2026-01-31,quantile,0.05,181.98207552500162
47199,2026-01-17,01,2.0,wk inc flu hosp,2026-01-31,quantile,0.1,214.81520672298302
47200,2026-01-17,01,2.0,wk inc flu hosp,2026-01-31,quantile,0.15,235.45865356464566
47201,2026-01-17,01,2.0,wk inc flu hosp,2026-01-31,quantile,0.2,253.77499196090622
47202,2026-01-17,01,2.0,wk inc flu hosp,2026-01-31,quantile,0.25,270.09079261245483
47203,2026-01-17,01,2.0,wk inc flu hosp,2026-01-31,quantile,0.3,285.80809581990826
47204,2026-01-17,01,2.0,wk inc flu hosp,2026-01-31,quantile,0.35,300.163654004569
47205,2026-01-17,01,2.0,wk inc flu hosp,2026-01-31,quantile,0.4,309.8180265526099
47206,2026-01-17,01,2.0,wk inc flu hosp,2026-01-31,quantile,0.45,323.3944177839055
47207,2026-01-17,01,2.0,wk inc flu hosp,2026-01-31,quantile,0.5,336.49925391869795
47208,2026-01-17,01,2.0,wk inc flu hosp,2026-01-31,quantile,0.55,350.23574070667564
47209,2026-01-17,01,2.0,wk inc flu hosp,2026-01-31,quantile,0.6,364.7156016548505
47210,2026-01-17,01,2.0,wk inc flu hosp,2026-01-31,quantile,0.65,379.57269166612264
47211,2026-01-17,01,2.0,wk inc flu hosp,2026-01-31,quantile,0.7,395.9831045317993
47212,2026-01-17,01,2.0,wk inc flu hosp,2026-01-31,quantile,0.75,413.70060573854386
47213,2026-01-17,01,2.0,wk inc flu hosp,2026-01-31,quantile,0.8,434.12896545210333
47214,2026-01-17,01,2.0,wk inc flu hosp,2026-01-31,quantile,0.85,472.0
47215,2026-01-17,01,2.0,wk inc flu hosp,2026-01-31,quantile,0.9,506.5
47216,2026-01-17,01,2.0,wk inc flu hosp,2026-01-31,quantile,0.95,561.5
47217,2026-01-17,01,2.0,wk inc flu hosp,2026-01-31,quantile,0.975,611.0
47218,2026-01-17,01,2.0,wk inc flu hosp,2026-01-31,quantile,0.99,671.5
47219,2026-01-17,01,3.0,wk inc flu hosp,2026-02-07,quantile,0.01,89.32672660732838
47220,2026-01-17,01,3.0,wk inc flu hosp,2026-02-07,quantile,0.025,116.78660833470157
47221,2026-01-17,01,3.0,wk inc flu hosp,2026-02-07,quantile,0.05,145.8879723271949
47222,2026-01-17,01,3.0,wk inc flu hosp,2026-02-07,quantile,0.1,182.69891856944625
47223,2026-01-17,01,3.0,wk inc flu hosp,2026-02-07,quantile,0.15,209.5423617547669
47224,2026-01-17,01,3.0,wk inc flu hosp,2026-02-07,quantile,0.2,231.50462908073212
47225,2026-01-17,01,3.0,wk inc flu hosp,2026-02-07,quantile,0.25,247.11500675158496
47226,2026-01-17,01,3.0,wk inc flu hosp,2026-02-07,quantile,0.3,262.1122690033326
47227,2026-01-17,01,3.0,wk inc flu hosp,2026-02-07,quantile,0.35,274.0
47228,2026-01-17,01,3.0,wk inc flu hosp,2026-02-07,quantile,0.4,287.0
