target_end_date,horizon,output_type_id,value,location,target,Model,output_type,reference_date
2025-12-06,0,large_decrease,0.08429084090909092,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-13,1,stable,0.07610771457207521,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-13,1,increase,0.27905270190752884,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-13,1,large_increase,0.32042145833333335,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-13,1,decrease,0.3045416876870626,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-13,1,large_decrease,0.019876437500000003,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-20,2,stable,0.11591312454887376,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-20,2,increase,0.34870961389223026,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-20,2,large_increase,0.2075478947368421,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-20,2,decrease,0.3278293668220539,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-20,2,large_decrease,0.0,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-27,3,stable,0.3481255833333334,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-27,3,increase,0.34635658620689647,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-27,3,large_increase,0.03347866379310349,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-27,3,decrease,0.27203916666666667,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-27,3,large_decrease,0.0,72,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-06,0,stable,0.49213004407978744,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-06,0,increase,0.49233531336898395,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-06,0,large_increase,0.0,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-06,0,decrease,0.01553464255122859,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-06,0,large_decrease,0.0,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-13,1,stable,0.2628924916591556,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-13,1,increase,0.7371075083408444,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-13,1,large_increase,0.0,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-13,1,decrease,0.0,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-13,1,large_decrease,0.0,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-20,2,stable,0.18884384630099071,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-20,2,increase,0.7316386618575175,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-20,2,large_increase,0.07951749184149182,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-20,2,decrease,0.0,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-20,2,large_decrease,0.0,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-27,3,stable,0.19053348500429299,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-27,3,increase,0.6258399401516321,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-27,3,large_increase,0.18362657484407485,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-27,3,decrease,0.0,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-27,3,large_decrease,0.0,US,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-06
2025-12-13,0,stable,0.5291029879619189,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,increase,0.40658628750000003,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,large_increase,0.0,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,decrease,0.06431072453808102,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,large_decrease,0.0,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,stable,0.3617135909090909,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,increase,0.6199332978233034,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,large_increase,0.018353111267605637,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,decrease,0.0,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,large_decrease,0.0,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,stable,0.26381181789332203,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,increase,0.6906756404400112,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,large_increase,0.04551254166666674,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,decrease,0.0,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,large_decrease,0.0,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,stable,0.2682555132921116,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,increase,0.6542722248031265,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,large_increase,0.07747226190476186,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,decrease,0.0,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,large_decrease,0.0,01,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,stable,0.9503490942678421,02,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,increase,0.012567483005385793,02,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,large_increase,0.012083422726772097,02,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,decrease,0.025,02,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,large_decrease,0.0,02,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,stable,0.8078297141754074,02,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,increase,0.1326429676427744,02,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,large_increase,0.04452731818181821,02,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,decrease,0.015,02,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,large_decrease,0.0,02,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,stable,0.7148415307629128,02,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,increase,0.2343462560454368,02,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,large_increase,0.038237568595289706,02,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,decrease,0.012574644596360712,02,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,large_decrease,0.0,02,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,stable,0.6270098551857469,02,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,increase,0.3201618189204454,02,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,large_increase,0.03749371380340982,02,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,decrease,0.015334612090397827,02,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,large_decrease,0.0,02,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,stable,0.5431559272727273,04,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,increase,0.4568440727272727,04,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,large_increase,0.0,04,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,decrease,0.0,04,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,large_decrease,0.0,04,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,stable,0.552623270389995,04,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,increase,0.44737672961000496,04,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,large_increase,0.0,04,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,decrease,0.0,04,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,large_decrease,0.0,04,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,stable,0.36345859999999997,04,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,increase,0.6254556922793234,04,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,large_increase,0.01108570772067663,04,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,decrease,0.0,04,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,large_decrease,0.0,04,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,stable,0.40514900000000004,04,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,increase,0.5777918269419924,04,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,large_increase,0.017059173058007637,04,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,decrease,0.0,04,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,large_decrease,0.0,04,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,stable,0.16732871145896921,05,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,increase,0.6723890414822072,05,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,large_increase,0.13528224705882352,05,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,decrease,0.025,05,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,large_decrease,0.0,05,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,stable,0.1626199786502672,05,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,increase,0.5945713963497328,05,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,large_increase,0.242808625,05,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,decrease,0.0,05,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,large_decrease,0.0,05,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,stable,0.13954709999999998,05,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,increase,0.4833354454545455,05,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,large_increase,0.37711745454545453,05,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,decrease,0.0,05,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,large_decrease,0.0,05,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,stable,0.16132358829349952,05,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,increase,0.4420753005953894,05,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,large_increase,0.39660111111111107,05,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,decrease,0.0,05,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,large_decrease,0.0,05,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,stable,0.8461436953326444,06,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,increase,0.15385630466735556,06,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,large_increase,0.0,06,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,decrease,0.0,06,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,large_decrease,0.0,06,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,stable,0.7519038103448276,06,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,increase,0.24809618965517244,06,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,large_increase,0.0,06,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,decrease,0.0,06,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,large_decrease,0.0,06,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,stable,0.5870602975308642,06,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,increase,0.4129397024691358,06,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,large_increase,0.0,06,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,decrease,0.0,06,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,large_decrease,0.0,06,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,stable,0.5907364425714012,06,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,increase,0.40926355742859877,06,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,large_increase,0.0,06,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,decrease,0.0,06,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,large_decrease,0.0,06,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,stable,0.18455441808589917,08,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,increase,0.5172239502176721,08,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,large_increase,0.2603231285714287,08,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,decrease,0.037898503125,08,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,large_decrease,0.0,08,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,stable,0.12066951785714286,08,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,increase,0.46293097548096096,08,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,large_increase,0.4163995066618962,08,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,decrease,0.0,08,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,large_decrease,0.0,08,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,stable,0.181882659375,08,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,increase,0.3572165864732779,08,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,large_increase,0.46090075415172205,08,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,decrease,0.0,08,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,large_decrease,0.0,08,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,stable,0.31106154794520546,08,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,increase,0.22527801182544493,08,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,large_increase,0.4636604402293496,08,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,decrease,0.0,08,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,large_decrease,0.0,08,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,stable,0.0,09,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,increase,0.0,09,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,large_increase,0.0,09,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,decrease,0.3619043249999998,09,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,large_decrease,0.6380956750000002,09,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,stable,0.1228329756944444,09,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,increase,0.054512930555555617,09,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,large_increase,0.0,09,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,decrease,0.82265409375,09,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,large_decrease,0.0,09,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,stable,0.25263429122408276,09,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,increase,0.15198480044258378,09,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,large_increase,0.026426600000000078,09,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,decrease,0.5689543083333334,09,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,large_decrease,0.0,09,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,stable,0.45252183441558436,09,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,increase,0.23851534121979445,09,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,large_increase,0.062375051637348466,09,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,decrease,0.24658777272727272,09,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,large_decrease,0.0,09,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,stable,0.6347973614248077,10,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,increase,0.0,10,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,large_increase,0.0,10,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,decrease,0.3652026385751923,10,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,large_decrease,0.0,10,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,stable,0.6012761884571569,10,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,increase,0.14592918333333338,10,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,large_increase,0.029070816666666666,10,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,decrease,0.223723811542843,10,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,large_decrease,0.0,10,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,stable,0.5701364394846222,10,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,increase,0.2578543382931555,10,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,large_increase,0.04700922222222226,10,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,decrease,0.125,10,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,large_decrease,0.0,10,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,stable,0.4879792500000001,10,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,increase,0.3765713365384614,10,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,large_increase,0.06693903846153848,10,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,decrease,0.06851037500000001,10,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,large_decrease,0.0,10,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,stable,0.7999999999999999,11,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,increase,0.06172812500000002,11,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,large_increase,0.088271875,11,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,decrease,0.024228125,11,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,large_decrease,0.025771875000000003,11,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,stable,0.4325,11,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,increase,0.23445833333333327,11,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,large_increase,0.3155416666666667,11,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,decrease,0.0175,11,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,large_decrease,0.0,11,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,stable,0.2791666666666667,11,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,increase,0.33787500000000004,11,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,large_increase,0.3454583333333333,11,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,decrease,0.037500000000000006,11,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,large_decrease,0.0,11,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,stable,0.2375,11,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,increase,0.41267012791315616,11,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,large_increase,0.29982987208684386,11,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,decrease,0.05,11,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,large_decrease,0.0,11,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,stable,0.32226117720642145,12,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,increase,0.6036715774708812,12,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,large_increase,0.02926925297619054,12,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,decrease,0.04479799234650682,12,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,large_decrease,0.0,12,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,stable,0.18817549488572027,12,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,increase,0.5919037529884306,12,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,large_increase,0.1973237591240875,12,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,decrease,0.02259699300176168,12,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,large_decrease,0.0,12,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,stable,0.20455810970904703,12,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,increase,0.42065723668528904,12,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,large_increase,0.32783966666666664,12,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,decrease,0.046944986938997284,12,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-27,2,large_decrease,0.0,12,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,stable,0.16803891496867618,12,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,increase,0.4743685096109448,12,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,large_increase,0.33592655668988936,12,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,decrease,0.021666018730489664,12,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2026-01-03,3,large_decrease,0.0,12,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,stable,0.5158763374140686,13,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,increase,0.43593244258593145,13,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,large_increase,0.0,13,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,decrease,0.04819121999999999,13,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-13,0,large_decrease,0.0,13,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,stable,0.36784734670617925,13,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
2025-12-20,1,increase,0.6096775657938207,13,wk flu hosp rate change,Median Epistorm Ensemble,pmf,2025-12-13
